title,content,link_to_resource,published_date
Bí ikọ̀ àgbábọ́ọ̀lù Atlas Lions ti Morocco ṣe fi ìtàn balẹ̀ nínú ìdíje ìfẹsẹ̀wọnsẹ̀ bọ́ọ̀lù aláfẹsẹ̀gbá ti Ife Ẹ̀yẹ Àgbáyé 2022,"Àwòrán ìwé ìròyìn ìfẹsẹ̀wọnsẹ̀ Spain àti Morocco kan. Orísun àwòrán: Jernej Furman. Attribution 2.0 Generic (CC BY 2.0)
Àwọn ikọ̀ àgbá bọ́ọ̀lù Atlas Lion fi ìtàn balẹ̀ níbi ìdíje Ife Ẹ̀yẹ Àgbáyé ọdún 2022 ní ìlú Qatar. Ikọ̀ ẹgbẹ́ àgbábọ́ọ̀lù orílẹ̀-èdè Morocco kì í ṣe ẹgbẹ́ àgbábọ́ọ̀lù àkọ́kọ́ láti ilẹ̀ Adúláwọ̀ tí ó peregedé fún ìpele tí ó kángun sí àgbákẹ́yìn ìfẹsẹ̀wọnsẹ̀ Ife Ẹ̀yẹ Àgbáyé FIFA náà lásán, àwọn nìkan náà ni ikọ̀ kan ṣoṣo tí ó wá láti ilẹ̀ Lárúbáwá. Ní ọjọ́ 10 oṣù Kejìlá, 2022, títí ayé ni wọn ó fi wà lọ́kàn àwọn olólùfẹ́ eré bọ́ọ̀lù aláfẹsẹ̀gbá káàkiri àgbáyé. Ọjọ́ mẹ́rin lẹ́yìn ọjọ́ náà, wọ́n kojú ikọ̀ tí ó gba Ife Ẹyẹ Àgbáyé kẹ́yìn, France. Bí ó tilẹ̀ jẹ́ pé wọ́n fìdí rẹmi pẹ̀lú ọ̀mì ayò 2 sí 0 nínú ìfẹsẹ̀wọnsẹ̀ kan, wọ́n jẹ́wọ́ pé ọ̀kan lára ikọ̀ tó ń ṣe déédéé dáadáa láti ilẹ̀ Adúláwọ̀ ni àwọn — pẹ̀lú ìkópa nígbà mẹ́fà ọ̀tọ̀ọ̀tọ̀ nínú ìdíje Ife Ẹyẹ Àgbáyé náà. Yàtọ̀ sí wí pé wọ́n ń ṣe déédéé, wọn dábírà dáadáa tí ó wú ni lórí. Wọ́n ṣáájú lórí àtẹ àwọn ìpele ikọ̀ sí ikọ̀, látàrí wí pé wọ́n gbo ewúro sójú ẹgbẹ́ agbábọ́ọ̀lù tí ó léwájú ní Yúròòpù; Spain àti Portugal láti dé ìpele tó kángun sí ìparí. 
Àwọn afìtàn balẹ̀ 
Kì í ṣe ìgbà akọ́kọ́ rè é tí àwọn ikọ̀ àgbábọ́ọ̀lù Atlas Lions yóò máa ṣe ohun manigbàgbé. 
Ní ọdún 1970, àwọn ẹgbẹ́ àgbábọ́ọ̀lù aláfẹsẹ̀gbá Atlas Lions ni ẹgbẹ́ àgbábọ́ọ̀lù ilẹ̀ Africa àkọ́kọ́ tí yóò ta ayò kan náà nínú ìdíje Ife Ẹ̀yẹ Àgbáyé tí ó jẹ́ àmì ayò 1-1 nínú ìfẹsẹ̀wọnsẹ̀ pẹ̀lú Bulgaria. Ní ọdún 1986, wọ́n di ẹgbẹ́ àgbábọ́ọ̀lù ilẹ̀ Africa àkọ́kọ́ tí yóò dé ìpele ikọ̀ àgbábọ́ọ̀lù 16 (tí a tún mọ̀ sí ìpele nàmí n fọṣọ) ní ìlú Mexico. Ikọ̀ náà ti borí ọ̀wọ́ wọn lẹ́yìn tí wọ́n fi ojú ikọ̀ Portugal gbo ilẹ̀, tí wọ́n jọ gbá àmì ayò kan náà sáwọ̀n nínú ìfẹsẹ̀wọnsẹ̀ pẹ̀lú England àti ikọ̀ Poland. Ikọ̀ (ìwọ̀ oòrùn) Germany ni ó padà gbá wọn síta gẹ́gẹ́ bí ọkàn nínú ikọ̀ tí ó padà dé ìparí. 
Láàárín ọdún 1986 sí 2022, àwọn ikọ̀ àgbábọ́ọ̀lù Atlas Lions peregedé fún ìdíje Ife Ẹ̀yẹ Àgbáyé mẹ́ta mìíràn pẹ̀lú pé wọn ò fi bẹ́ẹ̀ wúni lórí. Ní ọdún 1998, òkìkí wọn tún kan lọ́nà àìdáa gẹ́gẹ́ bíi ẹgbẹ́ àgbábọ́ọ̀lù ilẹ̀ Africa àkọ́kọ́ tí ó mi ayò àgbásínúàwọ̀n fúnra ẹni nípasẹ̀ Youssef Chippo nínú ìfẹsẹ̀wọnsẹ̀ tí ó wá sópin pẹ̀lú àmì ayò 2-2 pẹ̀lú ikọ̀ Norway. Èyí túmọ̀ sí wí pé kò ì sí ẹgbẹ́ àgbábọ́ọ̀lù kankan tí ó ti gbá bọ́ọ̀lù sáwọ̀n-ọn wọn nínú ìfẹsẹ̀wọnsẹ̀ nínú ìpele tó kángun sí ìparí pẹ̀lú France. Ààbò ojúlé tí ó lágbára àti dídi àárín pápá ìfẹsẹ̀wọnsẹ̀ mú ṣinṣin ti ń tẹ̀síwájú láti ìpele ìgbáradì ìdíje eré Ife Ẹ̀yẹ Àgbáyé tí ó ń lọ lọ́wọ́. Àwọn ikọ̀ Lions jáwé olúborí nínú ìfẹsẹ̀wọnsẹ̀ méje lára mẹ́jọ, tí wọ́n sì gbá àmì ayò kan náà sáwọ̀n nínú ọ̀kan.
Ẹ̀bùn ẹ̀yìn odi àti ẹ̀bùn ìbílẹ̀ 
Morocco ní Ife Ẹ̀yẹ Àgbáyé láti ọwọ́ Александр Подгорчук wà fún lílò lábẹ́ àṣẹ CC BY-SA 4.0.
Ikọ̀ àgbábọ́ọ̀lù ilẹ̀ Morocco ṣe gudugudu wọ̀nyí nípa ṣíṣe àkójọpọ̀ àdàlù àwọn àgbábọ́ọ̀lù ìbílẹ̀ àti àwọn àgbábọ́ọ̀lù ilẹ̀ òkèèrè tí ó tó gbangba á sùn lọ́yẹ́. Wọ́n jẹ́ àgbábọ́ọ̀lù 14 tí ó mú wọn jẹ́ ikọ̀ àgbábọ́ọ̀lù tí ó ní ọmọ ẹgbẹ́ tí a kò bí sí orílẹ̀-èdè tí ó jẹ́ orírun wọn.
Èkejì ni àkópọ̀ ikọ̀ tí ó ní àfikún olórí ikọ̀ tí a bí ní ilẹ̀ French Romain Saiss, àti igbákejì rẹ̀ ọmọ bíbí ilẹ̀ Dutch Hakim Ziyech, àti akẹgbẹ́ rẹ̀ tí a bí sí ìlú Netherlands Sofyan Amrabat. Ó yanilẹ́nu, olórí akọ́nimọ̀ọ́gbá tí ó wà ní ipò lọ́wọ́lọ́wọ́ Walid Regragui náà wá láti ilẹ̀ òkèèrè, tí ó ń ṣe àfihàn àdàlù àwọn àgbábọ́ọ̀lù àti àṣà ìlú apá Àríwá ilẹ̀ Áfríkà. A bí àwọn àgbábọ́ọ̀lù tó kù ní ìlú bíi Belgium, Canada, Italy àti Spain. 
Nínú àròkọ kan tí àkọ́lé rẹ̀ ń jẹ́ ‘Atlas Lions: Àwọn àgbábọ́ọ̀lù ilẹ̀ Òkèèrè rí ibi sọ̀ọ́kà láàárín ikọ̀ àgbábọ́ọ̀lù Ife Ẹ̀yẹ Àgbáyé ti Morocco’ nínú ìwé ìròyìn The New Arab, ó ní: “ọ̀pọ̀ nínú àwọn ìràwọ̀ àgbábọ́ọ̀lù àsìkò yìí jẹ́ àwọn tí ó darapọ̀ látàrí ìpolongo ìgbanisíṣẹ́ tó gbòde ní ọdún 2014. Ṣùgbọ́n àwọn kan jẹ́ kó di mímọ̀ pé èyí kò bá má yọrí sí rere bí ìyọsọ́tọ̀ àwùjọ àti ìfọwọ́rọ́tìsẹ́yìn kò bá jẹ ọ̀pọ̀lọpọ̀ àwọn àgbábọ́ọ̀lù lógún”
Ní ọdún 2020, àjọ FIFA ṣe àtẹ̀jáde ìwé àlàyé tí ó sọ ohun tí ó mú àgbábọ́ọ̀lù yẹ láti gbá bọ́ọ̀lù fún àwọn ikọ̀ tó ń ṣojú. Wọn yan jú ẹ̀ láti “ṣàlàyé àwọn òfin tí ó mú kí àgbábọ́ọ̀lù ó kájú òṣùwọ̀n láti gbá bọ́ọ̀lù fún ẹgbẹ́ àgbábọ́ọ̀lù orílé-èdè kan nínú ìfẹsẹ̀wọnsẹ̀ eré bọ́ọ̀lù ilẹ̀ òkèèrè. ” Ó sì tún wúlò fún àwọn àjọ eléré bọ́ọ̀lù lápapọ̀ tí wọ́n jẹ́ ọmọ ẹgbẹ́ FIFA, àwọn àgbábọ́ọ̀lù, àti àwọn èèyàn àwùjọ tí ó ní òye nípa kíká ojú òṣùwọ̀n. 
Wọ́n tí gbé lára àṣeyọrí àwọn ikọ̀ àgbábọ́ọ̀lù Morocco fún wíwà ní ìjókòó díẹ̀ lára àwọn ìyá àwọn àgbábọ́ọ̀lù náà. Nígbà tí wọ́n borí àwọn ikọ̀ àgbábọ́ọ̀lù Spain, olùdáàbò bo ojú ilé onígbòónára Achraf Hakimi sáré lọ dì mọ́ ìyá rẹ̀ gbágí èyí tí ó padà tàn káàkiri ẹ̀rọ ayélujára lórí Instagram;


 










View this post on Instagram






















 
A post shared by Achraf Hakimi (@achrafhakimi)


 
Síbẹ̀ àfikún àwọn àgbábọ́ọ̀lù ilẹ̀ òkèèrè sínú ikọ̀ àgbábọ́ọ̀lù Morocco lè ṣe àkóbá tàbí ṣe àǹfààní.
Láàárín àwọn ọ̀rọ̀ ìfẹ́-orílẹ̀-èdè ẹni ju orílẹ̀-èdè mìíràn lọ oríṣìiríṣìi tí ó ń súyọ ní Yúròòpù, ọ̀pọ̀ àwọn àgbábọ́ọ̀lù ilẹ̀ òkèèrè ni àwọn èèyàn tẹ́ lápọ̀jù nítorí pé wọ́n wá láti ilẹ̀ òkèèrè,” Amer Zenbaa, akọ̀ròyìn Morocco sọ.
Ìtújáde àtìlẹ́yìn lọ́nàkọnà 
Usher Komugisha, ayànnàná ọ̀rọ̀ nípa eré bọ́ọ̀lù àfẹsẹ̀gbá àti àwọn eré ìdárayá mìíràn tí ó ń ṣiṣẹ́ pẹ̀lú Al Jazeera níbi tí ó ti máa ń ròyìn nípa àwọn eré ìdárayá ilẹ̀ Áfríkà, gbé oríyìn fún àwọn ikọ̀ àgbábọ́ọ̀lù Morocco fún gudugudu méje tí wọ́n ṣe:

ÌTÀNNNNNNN!!! 🎉🎉
Morocco 🇲🇦 ti wà ní ìpele tí ó KÁNGUN SÍ ÌPARÍ.
Ikọ̀ àkọ́kọ́ ní ilẹ̀ Africa àti ilẹ̀ Lárúbáwá tí yóò peregedé fún ipò àwọn ikọ̀ mẹ́rin tí yóò gbá Ife Ẹ̀yẹ Àgbáyé parí. Ohun àrà ọ̀tọ̀ fún ìrètí, ìpadàbọ̀ àti iṣẹ́ àṣekára. Dima maghrib. pic.twitter.com/5ciNNXa0Pj
— Usher Komugisha (@UsherKomugisha) Ọjọ́ 10, Oṣù Kejìlá 2022
Statman Dave, tí ó ń ṣiṣẹ́ gẹ́gẹ́ bíi oníṣirò eré bọ́ọ̀lù àfẹsẹ̀gbá fún Sky Sports, BBC, àti àwọn ìkànnì eré ìdárayá mìíràn, tí ó máa fi ìwífún ìṣirò eré bọ́ọ̀lù àfẹsẹ̀gbá nígbà gbogbo sórí Twitter, kọ:

Morocco nìkan ni ikọ̀ kẹẹ̀ta tí kò wá láti Gúúsù Amẹ́ríkà àti Yúróòpù tí ó dé ìpele tí ó kángun sí ìkẹyìn nínú ìdíje Ife Ẹyẹ Àgbáyé:
🥇 USA – 1930
🥈 South Korea – 2002
🥉 MOROCCO – 2022
Àṣeyọrí ńlá. 👏 pic.twitter.com/iAHgwgeeCO
— Statman Dave (@StatmanDave) Ojo 10, Oṣù Kejìlá 2022
Iṣàmúlò àjọ FIFA lórí Twitter ń gbé oríyìn fún àṣeyọrí ńlá Morocco bíi “Àsìkò nínú ìtàn”:

Àsìkò nínú ìgbà
Àsìkò nínú ìtàn 
ÌLÚ ÀKỌ́KỌ́ NÍ ILẸ̀ ÁFRÍKÀ tó dé ìpele tí ó kángun sí ìparí #IFEẸ̀YẸÀGBÁYÉFIFA  ❤️ pic.twitter.com/SeAOKngZna
—Ife Ẹ̀yẹ Àgbáyé  (@FIFAWorldCup) Ọjọ́ 10, Oṣù Kejìlá, 2022 
Adárúgúdù sílẹ̀ kan lórí Twitter tí ó fi ojú yẹ̀yẹ́ ọ̀rọ̀ eré bọ́ọ̀lù aláfẹsẹ̀gbá hàn, pàápàá nínú ìdíje Ife Ẹ̀yẹ Àgbáyé tí ó ṣẹ̀ṣẹ̀ parí sọ̀rọ̀ nípa àbájáde ikọ̀ àgbábọ́ọ̀lù Morocco;

Morocco nínú ìdíje Ife Ẹ̀yẹ Àgbáyé  pic.twitter.com/3qlqxvrwwV
— Troll Football (@TrollFootball) Ojo 14, Oṣù kejìlá, 2022
Ní ọjọ́ 17 Oṣù Kejìlá, ikọ́ àgbábọ́ọ̀lù Morocco pàdánù sí ọwọ́ ikọ̀ Croatia nínú ìfẹsẹ̀wọnsẹ̀ tí oníàmì ayò 2 sí 1 wọ́n sì parí ní ipò kẹẹ̀rin, lẹ́ẹ̀kan sí i wọn tún ìwé ìtàn kọ fún àwọn ikọ̀ àgbábọ́ọ̀lù ilẹ̀ Áfríkà. Àbájáde iṣẹ́ takuntakun àwọn ikọ̀ Atlas Lions yìí yóò jẹ́ ìgboyà fún àwọn ikọ̀ mẹ́rin tí ó kù tí yóò ṣojú ilẹ̀ Áfríkà nínú ìdíje Ife Ẹ̀yẹ Àgbáyé 2026 tí àwọn orílé-èdè Canada, Mexico, àti United State jẹ́ olùgbàlejò rẹ̀. Èyí yóò mú àwọn ikọ̀ tí yóò ṣojú di mẹ́sàn-án (tàbí 10 bí orílẹ̀-èdè kan bá tún peregedé látàrí ìdíje àbáyọrí tí àjọ FIFA yóò mú wá). Ìdíje ọdún 2026 yóò ní àpapọ̀ ìlú 48 tí ó ju 32 ti ìsẹ̀yín.",https://yo.globalvoices.org/2023/01/11/1078/,11 Ṣẹẹrẹ 2023
